Onglet;Domaine;Sous Domaine;Indicateur;Champs;Formule;
Effectifs;Conditions générales d'emploi;Effectifs;Nombre de femmes en CDD par CSP;Ouvrier;Nombre [matricule] par [structure] dont [CSP] est 'Ouvrier'et [Type de contrat] est 'CDD' et [Sexe] est 'Femme' et année[Date de sortie] dans ('reference','null')
Effectifs;Conditions générales d'emploi;Effectifs;Nombre d'hommes en CDI par CSP;Employé;Nombre [matricule] par [structure] dont [CSP] est 'employé'et [Type de contrat] est 'CDI' et [Sexe] est 'Homme' et année[Date de sortie] dans ('reference','null')
Effectifs;Conditions générales d'emploi;Effectifs;Nombre de femmes en CDI par CSP;Employé;Nombre [matricule] par [structure] dont [CSP] est 'employé'et [Type de contrat] est 'CDI' et [Sexe] est 'Femme' et année[Date de sortie] dans ('reference','null')
Effectifs;Conditions générales d'emploi;Effectifs;Nombre d'hommes en CDD par CSP;Employé;Nombre [matricule] par [structure] dont [CSP] est 'employé'et [Type de contrat] est 'CDD' et [Sexe] est 'Homme' et année[Date de sortie] dans ('reference','null')
Effectifs;Conditions générales d'emploi;Effectifs;Nombre de femmes en CDD par CSP;Employé;Nombre [matricule] par [structure] dont [CSP] est 'employé'et [Type de contrat] est 'CDD' et [Sexe] est 'Femme' et année[Date de sortie] dans ('reference','null')
Effectifs;Conditions générales d'emploi;Durée et organisation du travail;Nombre de salariés en temps complet;Homme;Nombre [matricule] par [structure] dont [Durée du temps de travail hebdomadaire]>='35' et [Sexe] est 'homme' et année[Date de sortie] dans ('reference','null')
Effectifs;Conditions générales d'emploi;Durée et organisation du travail;Nombre de salariés en temps complet;Femme;Nombre [matricule] par [structure] dont [Durée du temps de travail hebdomadaire]>='35' et [Sexe] est 'femme' et année[Date de sortie] dans ('reference','null')
Effectifs;Conditions générales d'emploi;Durée et organisation du travail;Nombre de salariés en temps partiel (entre 20 et 30 heures);Homme;Nombre [matricule] par [structure] dont [Durée du temps de travail hebdomadaire] entre '20' et '30' et [Sexe] est 'homme' et année[Date de sortie] dans ('reference','null')
Effectifs;Conditions générales d'emploi;Durée et organisation du travail;Nombre de salariés en temps partiel (entre 20 et 30 heures);Femme;Nombre [matricule] par [structure] dont [Durée du temps de travail hebdomadaire] entre '20' et '30' et [Sexe] est 'femme' et année[Date de sortie] dans ('reference','null') 
Effectifs;Conditions générales d'emploi;Durée et organisation du travail;Nombre de salariés en temps partiel (autres formes de temps partiel);Femme;Nombre [matricule] par [structure] dont [Durée du temps de travail hebdomadaire] entre '30' et '35' ou [Durée du temps de travail hebdomadaire] << '20' et [Sexe] est 'femme' et année[Date de sortie] dans ('reference','null')
Effectifs;Conditions générales d'emploi;Durée et organisation du travail;Nombre de salariés en temps partiel (autres formes de temps partiel);Homme;Nombre [matricule] par [structure] dont [Durée du temps de travail hebdomadaire] entre '30' et '35' ou [Durée du temps de travail hebdomadaire] << '20' et [Sexe] est 'homme' et année[Date de sortie] dans ('reference','null')
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ de femmes de CSP Cadre;Retraite;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'Cadre' et [Sexe] est 'femme' et [Nature de la fin de contrat] est 'retraite'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ de femmes de CSP Cadre;Démission;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'Cadre' et [Sexe] est 'femme' et [Nature de la fin de contrat] est 'démission'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ de femmes de CSP Cadre;Fin de contrat de travail à durée déterminée;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'Cadre' et [Sexe] est 'femme' et [Nature de la fin de contrat] est 'fin de CDD'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ de femmes de CSP Cadre;Licenciement;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'Cadre' et [Sexe] est 'femme' et [Nature de la fin de contrat] est 'Licenciement'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ d'hommes de CSP Cadre;Retraite;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'Cadre' et [Sexe] est 'homme' et [Nature de la fin de contrat] est 'retraite'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ d'hommes de CSP Cadre;Démission;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'Cadre' et [Sexe] est 'homme' et [Nature de la fin de contrat] est 'démission'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ d'hommes de CSP Cadre;Fin de contrat de travail à durée déterminée;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'Cadre' et [Sexe] est 'homme' et [Nature de la fin de contrat] est 'fin de CDD'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ d'hommes de CSP Cadre;Licenciement;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'Cadre' et [Sexe] est 'homme' et [Nature de la fin de contrat] est 'Licenciement'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ de femmes de CSP Agent de Maîtrise;Retraite;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'Agent de maitrise' et [Sexe] est 'femme' et [Nature de la fin de contrat] est 'retraite'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ de femmes de CSP Agent de Maîtrise;Démission;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'Agent de maitrise' et [Sexe] est 'femme' et [Nature de la fin de contrat] est 'démission'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ de femmes de CSP Agent de Maîtrise;Fin de contrat de travail à durée déterminée;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'Agent de maitrise' et [Sexe] est 'femme' et [Nature de la fin de contrat] est 'fin de CDD'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ de femmes de CSP Agent de Maîtrise;Licenciement;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'Agent de maitrise' et [Sexe] est 'femme' et [Nature de la fin de contrat] est 'Licenciement'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ d'hommes de CSP Agent de Maîtrise;Retraite;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'Agent de maitrise' et [Sexe] est 'homme' et [Nature de la fin de contrat] est 'retraite'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ d'hommes de CSP Agent de Maîtrise;Démission;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'Agent de maitrise' et [Sexe] est 'homme' et [Nature de la fin de contrat] est 'démission'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ d'hommes de CSP Agent de Maîtrise;Fin de contrat de travail à durée déterminée;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'Agent de maitrise' et [Sexe] est 'homme' et [Nature de la fin de contrat] est 'fin de CDD'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ d'hommes de CSP Agent de Maîtrise;Licenciement;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'Agent de maitrise' et [Sexe] est 'homme' et [Nature de la fin de contrat] est 'Licenciement'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ de femmes de CSP Employé;Retraite;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'employé' et [Sexe] est 'femme' et [Nature de la fin de contrat] est 'retraite'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ de femmes de CSP Employé;Démission;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'employé' et [Sexe] est 'femme' et [Nature de la fin de contrat] est 'démission'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ de femmes de CSP Employé;Fin de contrat de travail à durée déterminée;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'employé' et [Sexe] est 'femme' et [Nature de la fin de contrat] est 'fin de CDD'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ de femmes de CSP Employé;Licenciement;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'employé' et [Sexe] est 'femme' et [Nature de la fin de contrat] est 'Licenciement'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ d'hommes de CSP Cadre;Retraite;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'employé' et [Sexe] est 'homme' et [Nature de la fin de contrat] est 'retraite'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ d'hommes de CSP Cadre;Démission;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'employé' et [Sexe] est 'homme' et [Nature de la fin de contrat] est 'démission'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ d'hommes de CSP Cadre;Fin de contrat de travail à durée déterminée;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'employé' et [Sexe] est 'homme' et [Nature de la fin de contrat] est 'fin de CDD'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ d'hommes de CSP Cadre;Licenciement;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'employé' et [Sexe] est 'homme' et [Nature de la fin de contrat] est 'Licenciement'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ de femmes de CSP Ouvrier;Retraite;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'Ouvrier' et [Sexe] est 'femme' et [Nature de la fin de contrat] est 'retraite'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ de femmes de CSP Ouvrier;Démission;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'Ouvrier' et [Sexe] est 'femme' et [Nature de la fin de contrat] est 'démission'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ de femmes de CSP Ouvrier;Fin de contrat de travail à durée déterminée;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'Ouvrier' et [Sexe] est 'femme' et [Nature de la fin de contrat] est 'fin de CDD'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ de femmes de CSP Ouvrier;Licenciement;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'Ouvrier' et [Sexe] est 'femme' et [Nature de la fin de contrat] est 'Licenciement'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ d'hommes de CSP Ouvrier;Retraite;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'Ouvrier' et [Sexe] est 'homme' et [Nature de la fin de contrat] est 'retraite'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ d'hommes de CSP Ouvrier;Démission;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'Ouvrier' et [Sexe] est 'homme' et [Nature de la fin de contrat] est 'démission'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ d'hommes de CSP Ouvrier;Fin de contrat de travail à durée déterminée;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'Ouvrier' et [Sexe] est 'homme' et [Nature de la fin de contrat] est 'fin de CDD'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ d'hommes de CSP Ouvrier;Licenciement;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'Ouvrier' et [Sexe] est 'homme' et [Nature de la fin de contrat] est 'Licenciement'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ de femmes de CSP Technicien;Retraite;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'Technicien' et [Sexe] est 'femme' et [Nature de la fin de contrat] est 'retraite'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ de femmes de CSP Technicien;Démission;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'Technicien' et [Sexe] est 'femme' et [Nature de la fin de contrat] est 'démission'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ de femmes de CSP Technicien;Fin de contrat de travail à durée déterminée;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'Technicien' et [Sexe] est 'femme' et [Nature de la fin de contrat] est 'fin de CDD'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ de femmes de CSP Technicien;Licenciement;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'Technicien' et [Sexe] est 'femme' et [Nature de la fin de contrat] est 'Licenciement'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ d'hommes de CSP Technicien;Retraite;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'Technicien' et [Sexe] est 'homme' et [Nature de la fin de contrat] est 'retraite'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ d'hommes de CSP Technicien;Démission;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'Technicien' et [Sexe] est 'homme' et [Nature de la fin de contrat] est 'démission'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ d'hommes de CSP Technicien;Fin de contrat de travail à durée déterminée;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'Technicien' et [Sexe] est 'homme' et [Nature de la fin de contrat] est 'fin de CDD'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de départ d'hommes de CSP Technicien;Licenciement;Nombre [matricule] par [structure] dont année[date de sortie] est 'référence' et [CSP] est 'Technicien' et [Sexe] est 'homme' et [Nature de la fin de contrat] est 'Licenciement'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de femmes embauchées de CSP Cadre par type de contrat;CDD - Contrat à durée déterminée;Nombre [matricule] par [structure] dont année[Date d'entrée] est 'référence' et [CSP] est 'Cadre' et [Sexe] est 'femme' et [Type de contrat] est 'CDD'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de femmes embauchées de CSP Cadre par type de contrat;CDI - Contrat à durée indéterminée;Nombre [matricule] par [structure] dont année[Date d'entrée] est 'référence' et [CSP] est 'Cadre' et [Sexe] est 'femme' et [Type de contrat] est 'CDI'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de femmes embauchées de CSP Cadre par type de contrat;CIE - Contrat initiative emploi;Nombre [matricule] par [structure] dont année[Date d'entrée] est 'référence' et [CSP] est 'Cadre' et [Sexe] est 'femme' et [Type de contrat] est 'CIE'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de femmes embauchées de CSP Cadre par type de contrat;Contrat d'apprentissage (alternance);Nombre [matricule] par [structure] dont année[Date d'entrée] est 'référence' et [CSP] est 'Cadre' et [Sexe] est 'femme' et [Type de contrat] est 'Apprentissage'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de femmes embauchées de CSP Cadre par type de contrat;Contrat de professionnalisation (alternance);Nombre [matricule] par [structure] dont année[Date d'entrée] est 'référence' et [CSP] est 'Cadre' et [Sexe] est 'femme' et [Type de contrat] est 'Professionnalisation'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de femmes embauchées de CSP Cadre par type de contrat;CTT - Contrat de travail temporaire ou Intérim;Nombre [matricule] par [structure] dont année[Date d'entrée] est 'référence' et [CSP] est 'Cadre' et [Sexe] est 'femme' et [Type de contrat] est 'CTT'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de femmes embauchées de CSP Cadre par type de contrat;CUI - Contrat unique d'insertion;Nombre [matricule] par [structure] dont année[Date d'entrée] est 'référence' et [CSP] est 'Cadre' et [Sexe] est 'femme' et [Type de contrat] est 'CUI'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de femmes embauchées de CSP Cadre par type de contrat;CAE - Contrat d'accompagnement dans l'emploi;Nombre [matricule] par [structure] dont année[Date d'entrée] est 'référence' et [CSP] est 'Cadre' et [Sexe] est 'femme' et [Type de contrat] est 'CAE'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre d'hommes embauchés de CSP Cadre par type de contrat;CDD - Contrat à durée déterminée;Nombre [matricule] par [structure] dont année[Date d'entrée] est 'référence' et [CSP] est 'Cadre' et [Sexe] est 'homme' et [Type de contrat] est 'CDD'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre d'hommes embauchés de CSP Cadre par type de contrat;CDI - Contrat à durée indéterminée;Nombre [matricule] par [structure] dont année[Date d'entrée] est 'référence' et [CSP] est 'Cadre' et [Sexe] est 'homme' et [Type de contrat] est 'CDI'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre d'hommes embauchés de CSP Cadre par type de contrat;CIE - Contrat initiative emploi;Nombre [matricule] par [structure] dont année[Date d'entrée] est 'référence' et [CSP] est 'Cadre' et [Sexe] est 'homme' et [Type de contrat] est 'CIE'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre d'hommes embauchés de CSP Cadre par type de contrat;Contrat d'apprentissage (alternance);Nombre [matricule] par [structure] dont année[Date d'entrée] est 'référence' et [CSP] est 'Cadre' et [Sexe] est 'homme' et [Type de contrat] est 'Apprentissage'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre d'hommes embauchés de CSP Cadre par type de contrat;Contrat de professionnalisation (alternance);Nombre [matricule] par [structure] dont année[Date d'entrée] est 'référence' et [CSP] est 'Cadre' et [Sexe] est 'homme' et [Type de contrat] est 'Professionnalisation'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre d'hommes embauchés de CSP Cadre par type de contrat;CTT - Contrat de travail temporaire ou Intérim;Nombre [matricule] par [structure] dont année[Date d'entrée] est 'référence' et [CSP] est 'Cadre' et [Sexe] est 'homme' et [Type de contrat] est 'CTT'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre d'hommes embauchés de CSP Cadre par type de contrat;CUI - Contrat unique d'insertion;Nombre [matricule] par [structure] dont année[Date d'entrée] est 'référence' et [CSP] est 'Cadre' et [Sexe] est 'homme' et [Type de contrat] est 'CUI'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre d'hommes embauchés de CSP Cadre par type de contrat;CAE - Contrat d'accompagnement dans l'emploi;Nombre [matricule] par [structure] dont année[Date d'entrée] est 'référence' et [CSP] est 'Cadre' et [Sexe] est 'homme' et [Type de contrat] est 'CAE'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de femmes embauchées de CSP Agent de Maîtrise par type de contrat;CDD - Contrat à durée déterminée;Nombre [matricule] par [structure] dont année[Date d'entrée] est 'référence' et [CSP] est 'Cadre' et [Sexe] est 'femme' et [Type de contrat] est 'CDD'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de femmes embauchées de CSP Agent de Maîtrise par type de contrat;CDI - Contrat à durée indéterminée;Nombre [matricule] par [structure] dont année[Date d'entrée] est 'référence' et [CSP] est 'Agent de maitrise' et [Sexe] est 'femme' et [Type de contrat] est 'CDI'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de femmes embauchées de CSP Agent de Maîtrise par type de contrat;CIE - Contrat initiative emploi;Nombre [matricule] par [structure] dont année[Date d'entrée] est 'référence' et [CSP] est 'Agent de maitrise' et [Sexe] est 'femme' et [Type de contrat] est 'CIE'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de femmes embauchées de CSP Agent de Maîtrise par type de contrat;Contrat d'apprentissage (alternance);Nombre [matricule] par [structure] dont année[Date d'entrée] est 'référence' et [CSP] est 'Agent de maitrise' et [Sexe] est 'femme' et [Type de contrat] est 'Apprentissage'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de femmes embauchées de CSP Agent de Maîtrise par type de contrat;Contrat de professionnalisation (alternance);Nombre [matricule] par [structure] dont année[Date d'entrée] est 'référence' et [CSP] est 'Agent de maitrise' et [Sexe] est 'femme' et [Type de contrat] est 'Professionnalisation'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de femmes embauchées de CSP Agent de Maîtrise par type de contrat;CTT - Contrat de travail temporaire ou Intérim;Nombre [matricule] par [structure] dont année[Date d'entrée] est 'référence' et [CSP] est 'Agent de maitrise' et [Sexe] est 'femme' et [Type de contrat] est 'CTT'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de femmes embauchées de CSP Agent de Maîtrise par type de contrat;CUI - Contrat unique d'insertion;Nombre [matricule] par [structure] dont année[Date d'entrée] est 'référence' et [CSP] est 'Agent de maitrise' et [Sexe] est 'femme' et [Type de contrat] est 'CUI'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre de femmes embauchées de CSP Agent de Maîtrise par type de contrat;CAE - Contrat d'accompagnement dans l'emploi;Nombre [matricule] par [structure] dont année[Date d'entrée] est 'référence' et [CSP] est 'Agent de maitrise' et [Sexe] est 'femme' et [Type de contrat] est 'CAE'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre d'hommes embauchés de CSP Agent de Maîtrise par type de contrat;CDD - Contrat à durée déterminée;Nombre [matricule] par [structure] dont année[Date d'entrée] est 'référence' et [CSP] est 'Agent de maitrise' et [Sexe] est 'homme' et [Type de contrat] est 'CDD'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre d'hommes embauchés de CSP Agent de Maîtrise par type de contrat;CDI - Contrat à durée indéterminée;Nombre [matricule] par [structure] dont année[Date d'entrée] est 'référence' et [CSP] est 'Agent de maitrise' et [Sexe] est 'homme' et [Type de contrat] est 'CDI'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre d'hommes embauchés de CSP Agent de Maîtrise par type de contrat;CIE - Contrat initiative emploi;Nombre [matricule] par [structure] dont année[Date d'entrée] est 'référence' et [CSP] est 'Agent de maitrise' et [Sexe] est 'homme' et [Type de contrat] est 'CIE'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre d'hommes embauchés de CSP Agent de Maîtrise par type de contrat;Contrat d'apprentissage (alternance);Nombre [matricule] par [structure] dont année[Date d'entrée] est 'référence' et [CSP] est 'Agent de maitrise' et [Sexe] est 'homme' et [Type de contrat] est 'Apprentissage'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre d'hommes embauchés de CSP Agent de Maîtrise par type de contrat;Contrat de professionnalisation (alternance);Nombre [matricule] par [structure] dont année[Date d'entrée] est 'référence' et [CSP] est 'Agent de maitrise' et [Sexe] est 'homme' et [Type de contrat] est 'Professionnalisation'
Effectifs;Conditions générales d'emploi;Données sur les embauches et les départs;Nombre d'hommes embauchés de CSP Agent de Maîtrise par type de contrat;CTT - Contrat de travail temporaire ou Intérim;Nombre [matricule] par [structure] dont année[Date d'entrée] est 'référence' et [CSP] est 'Agent de maitrise' et [Sexe] est 'homme' et [Type de contrat] est 'CTT'
